"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ESYT3"	-2.65633299901324	-0.726204218721251	-21.399250275027	3.19694606170712e-84	4.52004077317639e-82	181.092507814379
"ANKRD30B"	4.30894477411807	0.697745935873621	21.3704645376426	4.89508308282952e-84	6.87356837541699e-82	180.725795415037
"SKP1"	0.719383398979035	8.24805367880909	21.3659427436299	5.23378715841012e-84	7.29917486629701e-82	180.512137086182
"RBM38"	-1.2507435072159	4.90958507262759	-21.3550241275379	6.15130064136681e-84	8.52079827355818e-82	180.406714867271
"SMOC1"	-3.13723599765666	1.15916338667429	-21.3426209533301	7.38991632796463e-84	1.01000449759735e-81	180.340223308967
"LBR"	-1.21074259012621	5.31805939377889	-21.3432819490519	7.31802713445541e-84	1.00689177371457e-81	180.216685117114
"ENO1"	-1.02211517963755	9.70552623471766	-21.3257116468106	9.48919290815443e-84	1.2883307537091e-81	179.908327326869
"BTG3"	-1.45215024402727	4.05879203447669	-21.31184452274	1.16481807284941e-83	1.57104837575564e-81	179.813450129619
"KIAA0040"	1.44829914581528	6.92334242655143	21.2963251580497	1.46510398623894e-83	1.96314358312971e-81	179.517141146375
"GLIPR2"	-1.45429523484308	4.85241166449389	-21.293473124011	1.52816800265428e-83	2.03434884561139e-81	179.499221867674
"CMTM7"	-1.60781676469522	4.16641871258132	-21.2881136391595	1.65410301485304e-83	2.18779134887111e-81	179.454901348943
"RGR"	-2.55147461867301	-4.19803351006342	-21.2786080566579	1.90349229736486e-83	2.50150612745366e-81	179.384485337374
"SOX8"	-2.96737684200382	0.0478776817166107	-21.2594106189449	2.52750333691108e-83	3.30040419809007e-81	179.082346523688
"TUBA3E"	3.18881190398488	-1.05205669573029	21.2550649459954	2.69501298881732e-83	3.47487177885181e-81	179.042329801025
"C5orf36"	1.50050736675268	1.71434193460436	21.2583726241042	2.56654376212604e-83	3.33017175109784e-81	179.011952269182
"SLC26A9"	-3.27536842541215	-2.86103597875418	-21.2393572023423	3.39842456474503e-83	4.35444387511487e-81	178.72406656012
"OLAH"	-2.87049880118681	-3.74961380639375	-21.220850803866	4.46583408653678e-83	5.68658786385656e-81	178.49789348474
"LRTOMT"	1.23201689816985	3.98682199752844	21.1794170786217	8.2289887325881e-83	1.04137344448635e-80	177.937657411501
"MSL3"	-0.72864365960788	4.90902165338636	-21.1769533665062	8.5334348899792e-83	1.07327575876971e-80	177.79302001789
"RAB5B"	0.584348540903416	7.88053979453177	21.1629391441535	1.04919536655099e-82	1.31155818351596e-80	177.523910986117
