"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PHGDH"	0.752272285068662	5.13712124062034	6.25293752574957	8.4707316773451e-10	9.13991947985537e-08	11.8244677987558
"RGS22"	-1.30864764059907	1.57879166992844	-6.23533519467669	9.40535087983001e-10	9.99062685945052e-08	11.7980954132059
"DNALI1"	-0.845972196961812	5.26050453752515	-6.22736339266602	9.8611164409423e-10	1.04207602142143e-07	11.6940993004536
"KIFC1"	0.702453101598776	3.75483457305579	6.20650305957585	1.11584053180172e-09	1.17312034576754e-07	11.6497946831455
"GTF2IRD2"	-0.333419688347032	4.70771866753213	-6.20214124821909	1.14500407266593e-09	1.19763920886348e-07	11.5749144517597
"KIF15"	0.752167092140766	2.16951090263633	6.18352917598118	1.27804680424557e-09	1.33001205755525e-07	11.5551607526561
"TGFA"	0.735641765329115	2.59475013281234	6.16858327333567	1.39571938321721e-09	1.4306821537668e-07	11.4756654898357
"THTPA"	-0.300843634146027	4.33933670873486	-6.17406382359713	1.35138903931784e-09	1.39220234648518e-07	11.4411361447532
"TAPT1"	-0.325949211978546	5.48462305427203	-6.17787196649363	1.32139983407778e-09	1.36818272719337e-07	11.3878896636357
"BUB1B"	0.744786765839467	3.12203489460019	6.15191629349161	1.53944853978417e-09	1.55469135537514e-07	11.3724670874987
"LRRC27"	-0.347030789516436	3.81519564052363	-6.15011267160356	1.55584363369663e-09	1.56354658502032e-07	11.3417649547657
"GPR126"	0.885546074678824	2.81593437267522	6.1415283167879	1.63624474397556e-09	1.62838123768169e-07	11.3216441093805
"RAD54L"	0.718247335623375	1.70834914786995	6.14013791148169	1.64964383556903e-09	1.63378494072467e-07	11.3000183226566
"ZBTB4"	-0.268735826506208	7.17804923470939	-6.1583181115618	1.48260753126652e-09	1.51218592032313e-07	11.2316091574962
"C1orf21"	-0.550306848473104	7.11119069000012	-6.15649781716755	1.49855759966918e-09	1.52088759162465e-07	11.222779460032
"SNAI1"	0.518807676498195	2.25091588295146	6.1172997013262	1.88570860121692e-09	1.83217592576057e-07	11.1874955142045
"ATP1B3"	0.327777272856533	6.19908123653853	6.14578205560492	1.59590930891809e-09	1.59598715815267e-07	11.1728010719521
"PRC1"	0.596207984191426	4.8018714664905	6.13235681533845	1.72663164444286e-09	1.69366867668531e-07	11.1581944998197
"PSMD7"	0.241738072691214	6.05797764292666	6.13529888469538	1.69711799733917e-09	1.67272192612742e-07	11.1174539330367
"DNAJB11"	0.240784226478685	5.84386749585911	6.12896594199783	1.76126998669351e-09	1.7194188570097e-07	11.0884485198768
"KIAA1407"	-0.440607933925952	3.76240592398973	-6.09866526234087	2.10250224920582e-09	2.02363373760416e-07	11.0579865686246
"FAM72A"	0.795717130589986	-0.647980898637342	6.11336774308179	1.92955375438282e-09	1.8659330905001e-07	11.0530658498901
"SGOL1"	0.826451739280425	0.690896766236489	6.09085716743115	2.20041613762548e-09	2.09817354592837e-07	10.9841672299263
"ESPL1"	0.753336666865304	2.81374660959767	6.07923567258149	2.35445008074099e-09	2.20404479932745e-07	10.9757773725409
"C6orf70"	-0.261822323691989	4.32950938598852	-6.08687743049986	2.25202214715151e-09	2.13432378144893e-07	10.9499927441504
"C3orf18"	-0.47385671705587	3.29549940514852	-6.074501504187	2.420173792831e-09	2.24506710076147e-07	10.9447672457731
"EZH2"	0.514195610974312	3.65062252993956	6.07817466462468	2.36902657428491e-09	2.20760971815522e-07	10.9362678310691
"VGLL1"	1.49005461587976	-1.26049546527865	6.08633479255667	2.25914960526032e-09	2.13432378144893e-07	10.9359959619163
"LOC100130148"	-1.16479862373049	-0.83629513731352	-6.08543116018059	2.2710675978998e-09	2.13574113874054e-07	10.9337394163351
"EVL"	-0.633870926821966	7.84099839417973	-6.09304268189795	2.17256947863764e-09	2.08130125614721e-07	10.859677434242
"ASB16"	-0.725819304797579	0.403892231378638	-6.0669640252933	2.52853050622657e-09	2.32685579348641e-07	10.8233327194329
