"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"WDR86"	1.5231739599647	-0.118617778840701	9.23647080693109	7.41707714845531e-19	9.50359366378014e-17	32.0805136935863
"GRIA4"	2.40992939603578	-1.636005858479	9.20858364953502	9.26159308793934e-19	1.17932869500524e-16	31.8831888754676
"NRG2"	1.92117077900228	-1.76171004228041	9.19461069116958	1.0349956381476e-18	1.30174512746405e-16	31.7705553295341
"PRNP"	0.887055881198521	6.17962611637871	9.20449512929071	9.56774935080783e-19	1.21079277432661e-16	31.6512962036611
"KRT86"	1.47989737645764	-0.362136100614099	9.16686799671534	1.29001018142418e-18	1.61259138593763e-16	31.537149377087
"KRT6C"	2.12562910443556	-2.19299383808432	9.15563107029055	1.41019958584491e-18	1.75215161875191e-16	31.4750999424598
"CALML3"	2.65052631825213	0.963510315911903	9.14539811453541	1.52926601832282e-18	1.87733428991833e-16	31.4136522942531
"CCDC129"	1.87866112012054	-3.03284359915933	9.14086786683716	1.58510818327272e-18	1.93430374198059e-16	31.3823220799742
"TRPM6"	1.67695791161216	-1.83255139441447	9.13649944337901	1.64086690527245e-18	1.99049777662665e-16	31.3203905656583
"DCHS2"	1.39399694248428	-0.517660662172069	9.13105833619642	1.71304092496776e-18	2.05374573115579e-16	31.2602636722662
"CCNJL"	1.12277306206868	1.41515706839824	9.12516706999446	1.79473403971574e-18	2.13917689233793e-16	31.2570556228475
"NNMT"	0.945299425496768	6.03388733756597	9.15006711606179	1.47375245250459e-18	1.82008427884317e-16	31.2299560302143
"HILS1"	1.16607680200846	-3.89932169512027	9.11771226750889	1.90365915267701e-18	2.24292622350755e-16	31.177471160432
"SCN2B"	1.80110864530923	-0.873321504504422	9.11266446266	1.98110688559591e-18	2.32083841494867e-16	31.1306337449737
"ZYX"	0.522696682080825	7.38359228825451	9.13318040182399	1.68452603174252e-18	2.03143930451491e-16	31.0720069796114
"ADAMTS1"	1.23407908545654	5.18280553655147	9.12281279264588	1.82844907352545e-18	2.16676499747661e-16	31.0578819502083
"PLB1"	0.934201933674501	0.694543258988784	9.09871650109381	2.21170943391417e-18	2.57626449458377e-16	31.0359271492838
"FNDC4"	1.00944074368946	2.14943452573579	9.08939216511119	2.38049911244587e-18	2.75720973470354e-16	30.9839988317289
"BPI"	1.45758484363298	-3.443108478002	9.07375097407095	2.69274408802068e-18	3.10134531171416e-16	30.8582753701689
"MEIS2"	0.952421895472984	2.32339056899806	9.07203524550689	2.72937203053147e-18	3.12596960882267e-16	30.8479475880091
"ANXA13"	1.13194723826477	-2.60137085417363	9.06112656853402	2.97407256247808e-18	3.36858903885984e-16	30.7669035737488
"RARB"	0.917964970646789	2.3146443697769	9.05180511444923	3.20029620197682e-18	3.56572132808298e-16	30.6925947698798
"EDAR"	1.55460194471884	-3.16809480706182	9.04292333827247	3.43167271442932e-18	3.78240442572663e-16	30.626757646878
"TSLP"	1.77109261711012	-1.86952664607597	9.04373879300719	3.40975657343949e-18	3.77856321686935e-16	30.6111317315171
"C1R"	0.897953596262697	7.47570488641359	9.06591538951018	2.86408496314828e-18	3.2620336571946e-16	30.5475715093008
"CDC42EP1"	0.679096755026939	5.70183379420631	9.05607114931919	3.09472319701279e-18	3.46693553344039e-16	30.5117526358588
"A2M"	0.768238571357964	9.20495612301062	9.05866153659955	3.03230862810243e-18	3.41567907608395e-16	30.4841563902474
"SLC7A3"	2.18042244730813	-2.51235484713439	9.01040967185465	4.42900921585242e-18	4.82974031564842e-16	30.3701533179266
"FRZB"	1.0612840855729	3.84074431750192	9.00892681728063	4.4807763552987e-18	4.86033841587189e-16	30.2786982009103
"DPF3"	1.21393379328271	-1.61890424596133	8.998344440824	4.86801704480227e-18	5.25259039134165e-16	30.2575375610787
"C10orf10"	1.15125199211234	5.73258551148711	9.01785748194393	4.17782540262247e-18	4.58019243738841e-16	30.2145740729724
"RNASE7"	1.78304853299196	-2.68394720607981	8.98785132804835	5.28467349900487e-18	5.61352805197404e-16	30.2050224994199
