"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"NPAS3"	1.15437550917043	0.811851418514402	7.78600330404539	7.92088167739604e-14	2.18575190473541e-11	20.7551872914872
"SFRP1"	2.38444722269289	5.40305666756745	7.75626994004941	9.67626311650184e-14	2.61017197567637e-11	20.6356699031494
"PARD6B"	1.0321900258392	4.26812725648019	7.74664738189991	1.03227138486965e-13	2.71315328989905e-11	20.6036328323598
"NPY1R"	2.93588786774122	3.38463949052975	7.73872551531753	1.08867549845373e-13	2.75542424614813e-11	20.5732848468845
"CELSR2"	1.00074113610918	6.51512877548577	7.75411864422577	9.81722837120078e-14	2.61380517971412e-11	20.5617419677316
"IRX1"	2.0396892744478	1.38509608325566	7.74308004185758	1.05730481897774e-13	2.74377292327375e-11	20.5193219336841
"CDC6"	-1.34719124339554	4.30041297770123	-7.73103509431507	1.14633797458535e-13	2.86598473377734e-11	20.4927839158189
"RARG"	0.538011296168366	5.63252507923242	7.73873040051063	1.08863979512798e-13	2.75542424614813e-11	20.4823966250553
"RGNEF"	0.895451665703121	3.79652822962113	7.71138526870161	1.30772004998791e-13	3.23006852347015e-11	20.390128730588
"DSC3"	2.36290930190649	2.54277217350045	7.70674247597492	1.34901220393143e-13	3.2923927610474e-11	20.3475960752993
"CRISPLD1"	1.63589567731796	3.55469618799871	7.70352755761239	1.37835640118197e-13	3.30476024335434e-11	20.3468217075368
"FAM107A"	1.5908311604189	2.2359618381316	7.70266676762203	1.38631959869506e-13	3.30476024335434e-11	20.3119109805265
"FOXC1"	1.14755013580809	3.14271621285129	7.69172143306686	1.49162199696392e-13	3.49342549814915e-11	20.2708992259719
"LONRF2"	1.4899445996616	3.86584458663661	7.69034862899788	1.50537434197536e-13	3.49342549814915e-11	20.2553041828589
"C17orf39"	0.501306357755895	3.86209321202339	7.68879037843958	1.52113608850256e-13	3.49342549814915e-11	20.2389181150777
"RERG"	1.28793022348739	5.15615512243618	7.68756704110332	1.53362418825142e-13	3.49342549814915e-11	20.1774907689088
